systemloanid,loannumber,loanamount,termdays,interest,loan_interval,interest_interval,good_bad_flag,avg_loanamount,avg_paym_span_hrs,avg_active_span_days,avg_interest,max_loannumber,bank_name_clients,age,age_interval,state,customerid
301992327.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Good,21000.0,13.7,17.6,3140.0,10.0,Multinational Banks,33.0,26-35,Other,8a858fbc594a495c01594a5d40b0035c
302001140.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,18.0,12.0,1500.0,1.0,Multinational Banks,35.0,26-35,Other,8a858e585693982b01569ad52d7b1498
301960604.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,1.25,30.0,3375.0,4.0,GT Bank,43.0,41-61,Lagos,8a858f5659cb44e30159cc84750858ab
301973175.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,14.0,25.0,3000.0,4.0,Multinational Banks,46.0,41-61,Other,8a858f055b15b8d3015b164758eb3a24
301969372.0,+4,10000.0,30,3000.0,10000,3000,Good,10000.0,10.5,30.5,2625.0,4.0,Multinational Banks,59.0,41-61,Lagos,8a858f01588603fa0158872e60af68d0
301982372.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,22500.0,16.1,21.9,3725.0,10.0,Multinational Banks,36.0,36-40,Other,8a858e3a54e33702015516e3d21a3f08
301962414.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,19.0,31.0,3000.0,1.0,Multinational Banks,43.0,41-61,Other,8a858f7e5ba0189c015ba04e54321850
301966582.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,12.5,5.0,1593.75,4.0,Multinational Banks,42.0,41-61,Lagos,8a8588b75438f49901544510041e0951
301981435.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,23.0,26.0,3000.0,1.0,Multinational Banks,37.0,36-40,Lagos,8a858e8e5cc54eb9015cc59a217a246a
301964701.0,0-4,10000.0,30,2250.0,10000,menos de 3000,Good,10000.0,5.333333333333333,25.666666666666668,2500.0,3.0,GT Bank,33.0,26-35,Other,8a858e675b00c831015b04414db70f3f
301985771.0,+4,10000.0,30,2250.0,10000,menos de 3000,Good,10000.0,12.0,29.5,2812.5,4.0,Multinational Banks,59.0,41-61,Other,8a858f2c59b684590159b6d6a5242df3
301976067.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,18.0,3.0,3000.0,1.0,GT Bank,157000.0,41-61,Other,8a858e585beda464015bf183f05c64ff
302003037.0,+4,10000.0,Other,1125.0,10000,menos de 3000,Good,10714.285714285714,9.571428571428571,21.714285714285715,2625.0,7.0,GT Bank,37.0,36-40,Lagos,8a85881053bc33670153c7a4d2685aa0
301959325.0,+4,25000.0,30,2500.0,mas de 10000,menos de 3000,Good,18750.0,13.0,19.33333333333333,2992.708333333333,13.0,GT Bank,32.0,26-35,Lagos,8a8588fd53e2e6cf0153ec45be7c1613
301961072.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,15.0,8.0,1500.0,1.0,GT Bank,36.0,36-40,Other,8a858e6c5c88d145015c97f3ff1724b0
302000057.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,11.0,21.0,3000.0,1.0,Multinational Banks,54.0,41-61,Other,8a858ec65c123dfb015c150e513455db
301971809.0,+4,20000.0,Other,2250.0,mas de 10000,menos de 3000,Bad,13333.333333333334,12.916666666666666,6.666666666666667,1718.75,12.0,GT Bank,32.0,26-35,Lagos,8a858f375b493337015b4b25205578c3
301996917.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,15.0,32.0,3000.0,1.0,GT Bank,37.0,36-40,Lagos,8a8588f35438fe1201544cc7b44c5650
302002219.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,12.0,18.0,3000.0,1.0,GT Bank,34.0,26-35,Lagos,8a858ef25cd0c652015cd3abedd55ac6
301996875.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,15.0,26.0,3000.0,2.0,Multinational Banks,32.0,26-35,Other,8a858ed25ba09f98015ba9a3696f65db
301973742.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,15.666666666666666,24.666666666666668,1500.0,3.0,GT Bank,29.0,26-35,Other,8a858ec35a428dcc015a460e4bbe2929
301998723.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,20.0,50.0,3000.0,2.0,Multinational Banks,37.0,36-40,Other,8a858f0c57d3fe8e0157dcd14f854fb7
301960896.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,9.0,19.0,1500.0,1.0,GT Bank,40.0,36-40,Lagos,8a858e6c5c88d145015c9c27783c72a0
301977222.0,0-4,10000.0,Other,1000.0,10000,menos de 3000,Good,10000.0,12.5,21.5,2250.0,2.0,Multinational Banks,30.0,26-35,Other,8a858ed45c454c11015c53de37e71789
301961257.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Bad,18636.36363636364,10.272727272727272,27.454545454545453,3429.5454545454545,11.0,GT Bank,44.0,41-61,Other,8a858f9d5668e3f1015674a656b3274b
301959359.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,0.0,31.0,3000.0,1.0,Multinational Banks,36.0,36-40,Other,8a858e885b68546c015b6cb377c12140
301986353.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,13.666666666666666,23.666666666666668,1500.0,3.0,Multinational Banks,41.0,41-61,Other,8a858ed75bb64559015bbdf931c10be3
301988161.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,15.0,29.0,3000.0,2.0,Multinational Banks,40.0,36-40,Other,8a858fd05bfd7d3c015c0cc8a1a86a92
301983684.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,14.333333333333334,27.33333333333333,3000.0,3.0,Multinational Banks,44.0,41-61,Lagos,8a858fc15b68ba6a015b7765e93d54fa
301967656.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,12.5,29.5,3000.0,2.0,GT Bank,34.0,26-35,Lagos,8a858fb95bd896cc015bd8c417311b6c
301974743.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.0,29.0,3000.0,1.0,GT Bank,45.0,41-61,Lagos,8a858f3d5bfc954e015bfca997410d79
301981278.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,14.0,23.5,2250.0,4.0,GT Bank,38.0,36-40,Lagos,8a858e3257b91c6d0157cc224b4e0b81
301983209.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,21111.11111111111,11.22222222222222,25.77777777777778,3488.8888888888887,9.0,Multinational Banks,45.0,41-61,Other,8a858f0056b7cf8e0156d23f675016f3
301996800.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,9.0,10.0,3000.0,1.0,GT Bank,44.0,41-61,Other,8a858fbd5cd6054a015cdf37c6fb7a22
301959997.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,16.0,14.0,2250.0,2.0,GT Bank,34.0,26-35,Other,8a858eb45c11f9e4015c1515eaf66aa5
301965547.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,18.0,13.5,2250.0,2.0,Multinational Banks,37.0,36-40,Other,8a858e655a047d1a015a05e93ffa5960
301996587.0,0-4,10000.0,Other,750.0,10000,menos de 3000,Good,13333.333333333334,12.333333333333334,20.666666666666668,3000.0,3.0,Multinational Banks,41.0,41-61,Lagos,8a858ff554d9de480154e21a39165ddb
301995955.0,+4,20000.0,30,2000.0,mas de 10000,menos de 3000,Good,12727.272727272728,13.727272727272728,18.09090909090909,2347.7272727272725,11.0,Multinational Banks,46.0,41-61,Lagos,8a858fa5552add5d01554b51ef567295
301973368.0,+4,10000.0,30,3000.0,10000,3000,Bad,10000.0,14.4,21.4,2400.0,5.0,GT Bank,40.0,36-40,Lagos,8a858e115af6c526015af8adf8fa3495
301965579.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,12.0,28.0,1500.0,1.0,Multinational Banks,34.0,26-35,Lagos,8a858f345c1075d5015c10d553c82ba2
301994832.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,15.0,7.0,1500.0,1.0,GT Bank,41.0,41-61,Lagos,8a858ec45577f83e01557eaf9f0b1f4c
301986793.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Bad,18571.42857142857,10.285714285714286,28.0,3771.428571428572,7.0,GT Bank,30.0,26-35,Lagos,8a858fda56562f8f01565f8c6f936c46
301960628.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,24000.0,14.8,24.6,3915.0,10.0,GT Bank,41.0,41-61,Other,8a858f6b570f2de901570f6e5a85207e
301977775.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,15.0,22.0,2250.0,2.0,GT Bank,35.0,26-35,Other,8a858f665c2142a0015c30eb258f3d74
301967776.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,4.0,30.0,3000.0,1.0,GT Bank,31.0,26-35,Other,8a858eac5c451942015c53be63956f40
301984992.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,7.5,9.0,2250.0,2.0,Multinational Banks,28.0,26-35,Other,8a858f7959db5e8c0159df170d345379
301977325.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Bad,18000.0,10.2,14.8,2400.0,5.0,Multinational Banks,34.0,26-35,Other,8a858eb95591bf00015598cf72920b31
301986502.0,0-4,20000.0,Other,2250.0,mas de 10000,menos de 3000,Good,10000.0,5.666666666666667,20.0,2500.0,3.0,Multinational Banks,31.0,26-35,Other,8a858fc559d611d40159d702990b0a8d
301979352.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,11.5,18.0,2250.0,2.0,GT Bank,44.0,41-61,Other,8a1edbf14734127f0147356fdb1b1eb2
301977479.0,+4,10000.0,30,3000.0,10000,3000,Good,10000.0,12.0,25.666666666666668,3000.0,4.0,GT Bank,41.0,41-61,Other,8a858fd3552c75620155418b25e524a5
301966318.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,15.0,14.0,1500.0,1.0,Multinational Banks,35.0,26-35,Other,8a858e215ca77c7f015caa601f6e5976
301962360.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,18750.0,16.375,27.0,4800.0,8.0,GT Bank,36.0,36-40,Other,8a858970548359cc0154883481981866
301983843.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,14000.0,9.0,14.6,2150.0,5.0,GT Bank,44.0,41-61,Lagos,8a858e985885ff6d01589211d7c01088
301982482.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Bad,21428.571428571428,9.714285714285714,42.285714285714285,5271.428571428572,7.0,Multinational Banks,45.0,41-61,Other,8a858e8d56b784480156d65d90d422cb
301993972.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Bad,15000.0,18.0,22.5,3125.0,6.0,Multinational Banks,45.0,41-61,Lagos,8a858ec05a9535db015a9b7e03650141
301972027.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,10.5,19.5,2250.0,2.0,GT Bank,33.0,26-35,Lagos,8a858e095c59b91b015c5e5cea3719bc
301980073.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,21.0,30.0,3000.0,1.0,GT Bank,44.0,41-61,Lagos,8a858f2e5c699f3a015c6e10b65607c9
301964595.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.0,24.0,3000.0,1.0,Multinational Banks,38.0,36-40,Lagos,8a858e405c7d6d65015c7da263c017a1
301981322.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,8.0,16.0,3000.0,1.0,Multinational Banks,46.0,41-61,Other,8a858e0b5cf4883c015cf56488eb4d41
302002597.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,9.0,26.5,3000.0,2.0,GT Bank,42.0,41-61,Other,8a858ff35c5f4d1d015c6379bbcf0adc
301974761.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.333333333333334,32.666666666666664,3000.0,3.0,Multinational Banks,36.0,36-40,Other,8a858e4e5b33db76015b33ebabde13b5
301996556.0,+4,50000.0,30,2500.0,mas de 10000,menos de 3000,Good,27619.04761904762,12.19047619047619,18.904761904761905,2885.714285714286,21.0,Multinational Banks,36.0,36-40,Lagos,8a85888c548fb3d50154947fe59c32cf
301966582.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,12.5,5.0,1593.75,4.0,Multinational Banks,42.0,41-61,Lagos,8a8588b75438f49901544510041e0951
301966109.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,9.0,15.0,1500.0,1.0,Multinational Banks,38.0,36-40,Lagos,8a858f0c5cc68025015cc982465e7781
301971919.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,16.0,29.0,3000.0,1.0,Multinational Banks,37.0,36-40,Other,8a858ee55c830000015c873225d318ba
302002650.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,15.666666666666666,22.0,1500.0,3.0,Multinational Banks,39.0,36-40,Other,8a858e945bfdb9e7015c07e29b6e24ba
301962242.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,14000.0,16.6,22.0,2850.0,5.0,Multinational Banks,39.0,36-40,Other,8a858eea5a854c79015a856b30d10f99
302001355.0,+4,10000.0,Other,1500.0,10000,menos de 3000,Good,14000.0,10.4,15.8,1800.0,5.0,Multinational Banks,30.0,26-35,Other,8a858ed65ac86155015ac97905df519a
301980008.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,11.0,24.5,3000.0,2.0,GT Bank,47.0,41-61,Lagos,8a858f3355ae6a610155c900911f5030
301979351.0,+4,15000.0,30,3375.0,mas de 10000,mas de 3000,Good,13571.42857142857,14.0,26.142857142857142,3367.8571428571427,7.0,Multinational Banks,35.0,26-35,Lagos,8a858e585693982b01569cbb3e6048da
301970141.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,7.0,10.0,1500.0,1.0,GT Bank,30.0,26-35,Other,8a858f2e5cd09481015cd4e1d27711f2
301982490.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,15.0,26.0,3000.0,3.0,GT Bank,37.0,36-40,Other,8a858e4357be1daf0157d3f044ce2aaf
301993986.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,16.0,21.0,2500.0,3.0,GT Bank,37.0,36-40,Lagos,8a858f725bce8549015bceca7b8d2b13
301981548.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,15.0,21.0,1500.0,1.0,Multinational Banks,34.0,26-35,Other,8a858f2e5c699f3a015c71ddba334a77
301977759.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Good,10000.0,13.5,28.0,2812.5,4.0,Multinational Banks,37.0,36-40,Lagos,8a85890253e2f1180153e631a46d1051
301996550.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Good,15000.0,18.5,15.166666666666666,3500.0,6.0,Multinational Banks,42.0,41-61,Other,8a858e7e5b159af5015b16e181485f15
301992824.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,17.0,30.0,3000.0,1.0,Multinational Banks,31.0,26-35,Other,8a858fbc5cc666c8015cc9d4702c2b75
301995288.0,+4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,9.4,17.0,1500.0,5.0,Multinational Banks,30.0,26-35,Other,8a858e985885ff6d01588c63a76e3a74
301974280.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Good,18888.88888888889,10.666666666666666,31.77777777777778,4194.444444444444,9.0,Multinational Banks,37.0,36-40,Other,8a8589f853f100fb015410f0ae5738e2
301971721.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,17.0,41.0,3000.0,1.0,GT Bank,44.0,41-61,Other,8a858fd35bed00ef015bed49a2552f67
301994512.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Bad,10000.0,1.5,30.25,3000.0,4.0,Multinational Banks,40.0,36-40,Other,8a858e69566ae5b801566ff083790265
301995430.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Good,18333.33333333333,10.5,27.5,3950.0,6.0,Multinational Banks,48.0,41-61,Lagos,8a858f3c5a13bebf015a13ca0dfb0de8
301985133.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,13333.333333333334,12.733333333333333,18.933333333333334,1980.0,15.0,Multinational Banks,42.0,41-61,Other,8a858f60560bc43d01560f01835b4a41
301999034.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,28125.0,15.0625,23.9375,3350.0,16.0,GT Bank,34.0,26-35,Other,8a858ed6557802d20155781a66d80cbc
301996087.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,17.0,33.0,3000.0,1.0,GT Bank,52.0,41-61,Lagos,8a858e4b5cb1e4d7015cc1690bb93c0a
301995570.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,11428.57142857143,12.0,27.285714285714285,3214.285714285714,7.0,GT Bank,40.0,36-40,Lagos,8a858f2c585375f00158688cf76b3db7
301996843.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,16.0,45.0,3000.0,2.0,GT Bank,34.0,26-35,Other,8a858ece5b0142e3015b0f6361f57d8c
301974088.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.0,13.0,1500.0,1.0,Multinational Banks,42.0,41-61,Other,8a858f4b5ccab528015ccad3ab0515ec
301968149.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,22857.14285714286,14.0,24.071428571428573,3739.285714285714,15.0,GT Bank,38.0,36-40,Other,8a85886e54beabf90154bf4062f42d84
301976673.0,0-4,10000.0,30,2500.0,10000,menos de 3000,Bad,10000.0,17.0,11.5,1500.0,2.0,Multinational Banks,32.0,26-35,Other,8a858e395cb1d4d9015cbd121e2a20c7
301998541.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,14000.0,10.6,25.0,3300.0,5.0,Multinational Banks,53.0,41-61,Other,8a858e4f58b9f0b40158c11270fc019f
302001998.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Bad,10000.0,6.5,17.0,1500.0,2.0,Multinational Banks,30.0,26-35,Lagos,8a858ff554e290e10154f6ff4a302f7e
301973721.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,14000.0,15.6,10.6,2700.0,5.0,Multinational Banks,30.0,26-35,Lagos,8a858e3f5b6182ee015b61bb07ac273d
301997332.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,14285.714285714286,9.857142857142858,25.571428571428573,3328.5714285714284,7.0,GT Bank,40.0,36-40,Lagos,8a858e0f58afbace0158b493ecd36d7f
301974266.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,11.333333333333334,25.666666666666668,3000.0,3.0,Multinational Banks,36.0,36-40,Lagos,8a858ffb5b350b52015b352574d219d9
301971279.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Bad,22500.0,11.125,32.75,4775.0,8.0,GT Bank,30.0,26-35,Other,8a8588235384a58d01538faa46246121
301966209.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,14000.0,13.4,12.4,2250.0,5.0,Multinational Banks,47.0,41-61,Lagos,8a858e885b68546c015b7238f22027ba
301970938.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Good,13333.333333333334,13.666666666666666,23.666666666666668,3258.333333333333,6.0,GT Bank,28.0,26-35,Lagos,8a858eee5872716901587b2be55c4193
301999354.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,9.0,11.0,1500.0,1.0,GT Bank,41.0,41-61,Other,8a858f475c7ea023015c7ed381550c5c
301989006.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,14.0,34.5,3000.0,2.0,GT Bank,34.0,26-35,Other,8a858e6d5b62e36f015b668ed4dc3aaa
301972478.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,22222.222222222223,14.666666666666666,22.0,3777.777777777778,9.0,GT Bank,41.0,41-61,Other,8a858e3559080830015923412dd84294
302001114.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,17142.85714285714,14.714285714285714,20.714285714285715,2792.8571428571427,7.0,Multinational Banks,45.0,41-61,Lagos,8a858ef7598334a2015983e07e9e3a2d
301988764.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Good,12777.777777777776,12.555555555555555,24.77777777777778,3130.555555555556,9.0,Multinational Banks,49.0,41-61,Lagos,8a858fd85507735701551173e8c225b2
301962993.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Good,20000.0,7.2,41.6,4680.0,5.0,GT Bank,38.0,36-40,Other,8a858966538deb190153a7e5cb937e06
301996404.0,+4,10000.0,Other,1125.0,10000,menos de 3000,Good,10000.0,11.5,24.75,3000.0,4.0,Multinational Banks,31.0,26-35,Other,8a85882653e2eb990153e7a9eda325a7
301966344.0,+4,60000.0,30,2700.0,mas de 10000,menos de 3000,Good,22727.272727272728,14.818181818181818,10.227272727272728,1813.636363636364,22.0,Multinational Banks,39.0,36-40,Other,8a858e4456ced8470156d73452f85335
301987129.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,10.5,27.0,3000.0,2.0,Multinational Banks,47.0,41-61,Lagos,8a858e3654e2a82401550631bfcd571d
301960887.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,15.0,8.0,3000.0,1.0,GT Bank,34.0,26-35,Lagos,8a858ffd5c8d343d015c9ba2141c1da9
301980073.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,21.0,30.0,3000.0,1.0,GT Bank,44.0,41-61,Lagos,8a858f2e5c699f3a015c6e10b65607c9
301985861.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,20000.0,13.333333333333334,16.88888888888889,2622.222222222222,9.0,Multinational Banks,47.0,41-61,Lagos,8a858ff25a13ebf6015a14d6527b7b05
301990073.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,16.0,26.0,3000.0,2.0,Multinational Banks,36.0,36-40,Other,8a858f665c45930d015c50e26935397d
301986336.0,+4,10000.0,30,3000.0,10000,3000,Bad,10000.0,8.8,24.8,2100.0,5.0,GT Bank,35.0,26-35,Other,8a858f585a6bfa1d015a6f8b2d582fb9
302001085.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,19.0,14.0,1500.0,1.0,GT Bank,43.0,41-61,Other,8a858e785c8d9167015c92c004e72b0a
301987755.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,18.0,17.0,2250.0,4.0,GT Bank,33.0,26-35,Lagos,8a858e945bee08de015bf07771ce6245
301995617.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,13.5,32.0,3000.0,2.0,Multinational Banks,48.0,41-61,Other,8a858fa25c120898015c16abe1cb45f4
301995253.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,22500.0,13.25,26.08333333333333,3650.0,12.0,GT Bank,39.0,36-40,Lagos,8a858fde5668e05501566a1fdd2c6208
301960557.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,11.333333333333334,27.33333333333333,2500.0,3.0,GT Bank,37.0,36-40,Lagos,8a858ea55ab92cff015abd32e1105b48
301990984.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,15000.0,13.833333333333334,12.833333333333334,2125.0,6.0,Multinational Banks,35.0,26-35,Other,8a858fb95b5d059d015b5d11da5d1013
301960904.0,+4,15000.0,30,1500.0,mas de 10000,menos de 3000,Good,20000.0,12.77777777777778,27.666666666666668,3738.8888888888887,9.0,GT Bank,29.0,26-35,Lagos,8a858fcd56b9f22c0156d01a97452dcb
301992235.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,13.0,7.0,3000.0,1.0,GT Bank,30.0,26-35,Other,8a858e8d5d41c5fd015d421a1e762278
301970342.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,18333.33333333333,14.0,15.77777777777778,2311.1111111111118,9.0,GT Bank,44.0,41-61,Other,8a858fa1590804320159088fd2fa1824
301983904.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,19.0,21.0,1500.0,1.0,Multinational Banks,33.0,26-35,Other,8a858e6a5cc6b1aa015cc922395235a0
301975167.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Good,15714.285714285714,14.428571428571429,22.714285714285715,3100.0,7.0,GT Bank,34.0,26-35,Lagos,8a858f5e5992fa95015994d38cc67941
301986029.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,16.0,17.0,1500.0,1.0,Multinational Banks,31.0,26-35,Other,8a858e955cf51403015cf88251eb3019
301959902.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,14166.666666666666,9.833333333333334,9.666666666666666,1937.5,6.0,Multinational Banks,39.0,36-40,Lagos,8a858edf594a45ed01594bd668493b10
301981223.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,22222.222222222223,14.11111111111111,17.333333333333332,3102.777777777778,9.0,Multinational Banks,43.0,41-61,Lagos,8a858e3654e2a8240154eed94fe84954
302003328.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,15.5,9.25,2625.0,4.0,GT Bank,35.0,26-35,Lagos,8a858f8a558227f2015583bcbdc23caf
301998547.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,15000.0,13.333333333333334,17.166666666666668,2625.0,6.0,Multinational Banks,40.0,36-40,Other,8a8589b953bc23f70153c12434a351b9
301963988.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,20.0,30.0,3000.0,2.0,Multinational Banks,36.0,36-40,Lagos,8a858e2155defefd0155ead8e6df411a
301969573.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Good,22777.777777777777,13.88888888888889,36.11111111111112,5000.0,9.0,GT Bank,38.0,36-40,Lagos,8a858ff556236fa8015626551cd23d08
301991861.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,19.0,27.0,3000.0,2.0,Multinational Banks,46.0,41-61,Lagos,8a858fb95bd896cc015bd8a2836b06eb
301985117.0,+4,20000.0,Other,2250.0,mas de 10000,menos de 3000,Good,12500.0,14.0,21.25,2500.0,4.0,Multinational Banks,38.0,36-40,Other,8a858f725b49c0c0015b525cb85f0552
301988731.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,10.0,28.75,3375.0,4.0,Multinational Banks,47.0,41-61,Other,8a858ebd590802ef0159083a61e90bbb
301988710.0,+4,20000.0,Other,2250.0,mas de 10000,menos de 3000,Good,11250.0,9.0,18.25,1921.875,4.0,Multinational Banks,30.0,26-35,Lagos,8a858fd95b58cd70015b58e4ae861097
301965049.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,14285.714285714286,16.285714285714285,28.428571428571427,3542.8571428571427,7.0,Multinational Banks,40.0,36-40,Other,8a858e0156b782a10156e09c0f90725b
301995526.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,20000.0,13.142857142857142,25.714285714285715,3071.428571428572,7.0,GT Bank,34.0,26-35,Other,8a8588ae53f1cb7c015414160f0175bc
301972649.0,+4,10000.0,30,3000.0,10000,3000,Bad,10000.0,11.75,44.25,3000.0,5.0,GT Bank,27.0,26-35,Lagos,8a858ee55830c4b90158337542ab18a1
