customerid,bank_account_type,bank_name_clients,employment_status_clients,age,state
8a8588fd53c244bc0153c2de00633728,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e8c5d37e319015d387c0a7f1de8,Savings,Multinational Banks,,41-61,Lagos
8a858e985ccb51e8015ccebfae800d52,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858eaa5b14b9b2015b14d3a3090d8a,Savings,Multinational Banks,,41-61,Other
8a858f2656e154de0156e4eb81786821,Other,GT Bank,Permanent,36-40,Lagos
8a858e135cb22031015cc47670b55fa6,Savings,GT Bank,Permanent,41-61,Other
8a858f985bf79668015bf7e2a2f12fef,Savings,Multinational Banks,Permanent,36-40,Other
8a858fd3552c756201554443ab122d5a,Other,GT Bank,Permanent,26-35,Lagos
8a858f665a1e86df015a2255769148b4,Savings,Multinational Banks,Permanent,26-35,Other
8a858ed75732b6810157376091b129f4,Other,GT Bank,Permanent,26-35,Lagos
8a858f0455d9feaf0155f5a8886a283c,Savings,GT Bank,Permanent,41-61,Lagos
8a858e0f5c45466f015c536697241575,Savings,Multinational Banks,Permanent,36-40,Other
8a858ec75bfd77c4015c01a6e2e1199b,Savings,GT Bank,Permanent,36-40,Lagos
8a858f045bc9690c015bc9a82a3c19aa,Savings,Multinational Banks,Permanent,26-35,Other
8a858ff55b5d377b015b5d42285f0fed,Savings,GT Bank,Permanent,26-35,Lagos
8a858f13556665aa01556c9c75863a6d,Other,GT Bank,Permanent,26-35,Other
8a858f5856373f8801563cd1b3272f9c,Savings,GT Bank,Other,26-35,Lagos
8a858ef759ffbd8a0159ffea48b311e8,Savings,Multinational Banks,Permanent,41-61,Other
8a858ece5d1e42c3015d235334ba7683,Savings,GT Bank,Permanent,26-35,Lagos
8a858e235be813f6015be907ce7f4a8a,Savings,National Banks,,41-61,Lagos
8a858e495cef1ef1015cf32d015f6e3e,Savings,GT Bank,,26-35,Other
8a858f035ab947e3015abe0b9724749a,Savings,Multinational Banks,Permanent,41-61,Other
8a858e0156b782a10156c2f83bd248f2,Other,Multinational Banks,Permanent,26-35,Lagos
8a858eac5b3ece95015b3ee7942e2457,Savings,GT Bank,,41-61,Other
8a858ed55c5f1965015c5f58ecbc2069,Savings,Multinational Banks,Permanent,36-40,Other
8a858eff55a090650155bca5bc8052e0,Savings,GT Bank,Other,36-40,Lagos
8a858f385b34d285015b388b44a27edf,Savings,Multinational Banks,,41-61,Lagos
8a858f965bb63a25015bbb332f6f7592,Savings,Multinational Banks,Permanent,36-40,Other
8a858faa56dffac60156e0c9aae34148,Savings,Multinational Banks,Other,36-40,Other
8a858fd45a4260bc015a46d547e52e7f,Savings,Multinational Banks,Permanent,36-40,Other
8a858fd3552c756201554e18a1b77d48,Other,Multinational Banks,Permanent,41-61,Other
8a858f7e5c69a6e3015c6b5b59264a17,Savings,GT Bank,Permanent,26-35,Lagos
8a858ee0560bc07701561d3b978b4831,Other,Multinational Banks,Permanent,26-35,Other
8a858f985b3db23f015b3de96eac49ca,Savings,Multinational Banks,Permanent,36-40,Other
8a858959537a097401537c7ed53d0780,Other,Multinational Banks,Other,26-35,Other
8a858e185b4923b4015b537a4383609d,Savings,GT Bank,,41-61,Lagos
8a858ff554e290e10154ec69186153cc,Savings,Multinational Banks,Other,26-35,Other
8a858fbd5ad1feb0015ad209895209a5,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858e345be813ea015be81b372e07dd,Savings,GT Bank,Permanent,26-35,Lagos
8a858fe45cd62cbf015ce8c27bea68ef,Savings,GT Bank,Permanent,41-61,Lagos
8a858f475bceed0d015bd01e3dcf6d95,Savings,GT Bank,Permanent,36-40,Lagos
8a858f725b49c0c0015b4d09b3876961,Savings,National Banks,Permanent,26-35,Other
8a858e245c5f3f7c015c63d531167c8a,Savings,Multinational Banks,,41-61,Other
8a858f045bab240c015bab4f47fe14dd,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858f045bc9690c015bc98a86fd0efb,Savings,Multinational Banks,Permanent,36-40,Other
8a858e705668e167015673bfd9d25042,Other,Multinational Banks,Permanent,26-35,Lagos
8a858fed5a28bf0e015a3429dabf6bab,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858f7d5cf9aef9015d0cc6f0d61fc2,Savings,Multinational Banks,Permanent,41-61,Other
8a85882953bc04f80153bc198e5d0222,Savings,GT Bank,Permanent,41-61,Other
8a858f365b2547f3015b2fc6ca393bbe,Savings,GT Bank,Permanent,26-35,Other
8a858e6c5c88d145015c93ab0c4d2933,Savings,Multinational Banks,,26-35,Other
8a858f9a5c885f42015c8c56555f6071,Savings,Multinational Banks,Permanent,36-40,Other
8a858e615c832be8015c86c6e7481967,Savings,GT Bank,Permanent,26-35,Lagos
8a858ece5cd05041015cd1aaf05e0329,Savings,GT Bank,Permanent,36-40,Lagos
8a85895054a061920154a909b1a76c1d,Savings,Multinational Banks,Permanent,41-61,Other
8a858ffe5c11b69c015c11cd083f0bf2,Savings,GT Bank,Permanent,36-40,Lagos
8a858f4655ca643c0155ca7931a90537,Other,Multinational Banks,Permanent,26-35,Other
8a858efa5c646292015c67ef45cb096c,Savings,Multinational Banks,Permanent,36-40,Lagos
8a85880353acff880153b23e3c742a08,Other,GT Bank,Permanent,36-40,Lagos
8a858f8f5bd43c36015bd84ce0b26bce,Savings,Multinational Banks,,36-40,Lagos
8a858fae5b49223f015b49381b57146a,Savings,Multinational Banks,Permanent,36-40,Other
8a858ff554e290e10154fe4e6b3f648c,Savings,Multinational Banks,Other,41-61,Other
8a858e7d5b8b0b92015b8b3728e92482,Savings,Multinational Banks,Permanent,26-35,Other
8a858e645755e62201575e72c8b77fd5,Other,GT Bank,,36-40,Lagos
8a858f0a5bf3716c015bf38c723c0aee,Savings,GT Bank,,41-61,Other
8a8589f853f100fb01541090709d2184,Savings,GT Bank,Permanent,26-35,Lagos
8a858ec05ba5ca1d015bae063b2f4ee5,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858fbf5b3a0b46015b3d5e8fae2a65,Savings,Multinational Banks,,36-40,Lagos
8a85881a5420ebf101543805f5fb4a09,Other,GT Bank,Permanent,41-61,Lagos
8a8588ae53f1cb7c015414160f0175bc,Other,GT Bank,Permanent,26-35,Other
8a858e135cb22031015cbb1bc347555b,Savings,Multinational Banks,Permanent,41-61,Other
8a858e7c588604a40158a75735995afa,Savings,GT Bank,Permanent,36-40,Other
8a858fdd5d3268a5015d35c511010ad6,Savings,GT Bank,,26-35,Other
8a858e345c788b37015c7cc1579416d3,Savings,GT Bank,Permanent,26-35,Other
8a858e9d5bfd7037015c0b68f69113ba,Savings,Multinational Banks,Permanent,26-35,Other
8a858f665c2142a0015c2eceb8672f3f,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858f0056b7cf8e0156dc169f9a3b31,Other,GT Bank,Permanent,26-35,Lagos
8a858fd85b66d5c1015b66f5ae28185f,Savings,GT Bank,Permanent,36-40,Other
8a858eac59b14c020159b1c6a26a5569,Savings,Multinational Banks,Permanent,26-35,Other
8a858f2e5cd09481015cd0a05cde084c,Savings,Multinational Banks,,36-40,Other
8a858f185d2cf38e015d2d3ab4542892,Savings,GT Bank,,41-61,Lagos
8a858f385b34d285015b34ed06a1189b,Savings,Multinational Banks,,26-35,Other
8a858e2155defefd0155e3c9a8564f63,Savings,Multinational Banks,Permanent,26-35,Other
8a858e655a047d1a015a12f9d9eb5b9c,Savings,GT Bank,Permanent,26-35,Other
8a8189a552638e13015264cf62312966,Savings,Multinational Banks,Permanent,41-61,Other
8a858fae5921beeb01592ad3c5c12bc1,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858fc959bc56c80159c034e75a05be,Savings,Multinational Banks,,41-61,Other
8a858f335c8d9723015c9afe6a2552cc,Savings,GT Bank,Permanent,36-40,Other
8a858eb75c21a2b9015c2acd7e8b3ff8,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e1d5cd58f9e015ce559ea09786b,Savings,Multinational Banks,,36-40,Other
8a858f565b683b56015b70b951992639,Savings,Multinational Banks,,41-61,Other
8a858ff15b5d3f84015b5d4155f20401,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858f295c8d307f015c9b4d5c570061,Savings,GT Bank,Permanent,36-40,Lagos
8a858ffd5c8d343d015c97cecd270cb5,Savings,GT Bank,Permanent,26-35,Lagos
8a858e245b680423015b8056f2c015eb,Savings,National Banks,Permanent,36-40,Other
8a858ee65be8d42d015be94985db334b,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858fd1572b90090157371452df3711,Savings,Multinational Banks,Permanent,36-40,Other
8a858ed75bc9016e015bc95fbf6d26e3,Other,National Banks,Permanent,26-35,Other
8a858f535908095c01591628b8dc27b1,Savings,Multinational Banks,Permanent,41-61,Other
8a858faf56939fea01569d6ff37c3e9d,Other,GT Bank,Permanent,26-35,Other
8a858f665c45930d015c5427f2e26489,Savings,GT Bank,,36-40,Lagos
8a85895054a061920154a9c8935d351f,Other,GT Bank,Permanent,41-61,Lagos
8a858e345be813ea015becdece40410d,Savings,GT Bank,,36-40,Lagos
8a858e0d59bbb9050159c1f9f1d667ec,Savings,Multinational Banks,Permanent,26-35,Other
8a858fcd56b9f22c0156c804c62f4d5d,Other,Multinational Banks,Other,26-35,Other
8a858fc75cd62882015cdb0bcbe41e33,Savings,GT Bank,Permanent,36-40,Lagos
8a858f7e5c69a6e3015c73634ec272f6,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858ffd5c8d343d015c96dcce096a33,Savings,GT Bank,,41-61,Lagos
8a858f975c4582c4015c4e9e717d6f6b,Savings,GT Bank,,41-61,Lagos
8a8588f853b1b2d40153bd9536925edb,Other,GT Bank,Other,36-40,Other
8a858e0b5cfa2028015d099b789b229f,Savings,Multinational Banks,,26-35,Lagos
8a858e9b5a61655b015a61a53637255e,Savings,Multinational Banks,,26-35,Other
8a858ee758b4c54a0158b7169a3f41cb,Savings,Multinational Banks,,41-61,Other
8a858fed5a3d7bb7015a3e2536153564,Savings,Multinational Banks,Permanent,26-35,Other
8a858f61560bc0e501561be28ee203dc,Savings,Multinational Banks,Permanent,26-35,Other
8a858f0656b7820c0156bc540dc05869,Other,GT Bank,Other,41-61,Lagos
8a858fa25ba50724015ba50ce44c062d,Savings,GT Bank,,41-61,Other
8a858edf5c69a538015c7a94c4014429,Savings,Multinational Banks,Permanent,41-61,Other
8a858e0156b782a10156beec8fb25d41,Other,GT Bank,Other,26-35,Lagos
8a858f5e5566567d01556f39a8da6f7a,Savings,Multinational Banks,Permanent,26-35,Other
8a858fd55c45ba15015c4f06ea176506,Savings,Multinational Banks,Permanent,41-61,Other
8a858e125a48129b015a4af97ed06160,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858e445cd56553015cdf10636203ff,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e3e5922ba4301593831652558a5,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858f7e5ba0189c015ba04e54321850,Savings,Multinational Banks,Permanent,41-61,Other
8a8589a453bc422d0153c7c133ba0d23,Savings,GT Bank,Permanent,26-35,Lagos
8a858e6f5668e01701567a9556757b9e,Savings,GT Bank,Permanent,36-40,Lagos
8a858e125b1ff78f015b2100ab476269,Savings,Multinational Banks,Permanent,41-61,Other
8a858fb4563228d201564105636c1fa9,Other,Multinational Banks,Permanent,26-35,Lagos
8a858ebd5b254c8b015b30b0a0ad33f0,Savings,GT Bank,Permanent,36-40,Other
8a858fa25bd92c20015be6b5d0f03cf1,Savings,GT Bank,Permanent,36-40,Lagos
8a858e225c404292015c4a9957024ee5,Savings,Multinational Banks,Permanent,26-35,Other
8a858f625b43c0a1015b43eff5df430b,Savings,Multinational Banks,,41-61,Other
8a858faf56b7821c0156d0cd1d693775,Other,Multinational Banks,Permanent,36-40,Other
8a858fd75bc96a6f015bc9755c420457,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858f3355ae6a610155bbaab30362bd,Other,GT Bank,Other,41-61,Other
8a858ec9590ad35d01592fc002540aa9,Savings,Multinational Banks,Permanent,41-61,Lagos
8a85882953bc04f80153bc05a36c0003,Other,GT Bank,Permanent,26-35,Other
8a858e495bf8527e015bf879fcbd1ba0,Savings,Multinational Banks,,36-40,Other
8a858fde56eb02280156efa2889b0326,Other,National Banks,Other,36-40,Other
8a858f185d1daff6015d2103a303751b,Savings,Multinational Banks,Permanent,41-61,Other
8a858f305c8dd672015c9e1d9c281a8d,Savings,Multinational Banks,Permanent,41-61,Other
8a858fb1563219690156465db83b5a7a,Other,Multinational Banks,Other,26-35,Other
8a858e0f58afbace0158b7e566952a99,Savings,GT Bank,Permanent,26-35,Other
8a858f2a5ce989dd015ce9a484671023,Savings,Multinational Banks,Other,26-35,Other
8a858f535908095c01591d4192101d04,Savings,GT Bank,Permanent,41-61,Lagos
8a858f7a5ca22d3c015ca694cd961f85,Savings,Multinational Banks,Permanent,41-61,Other
8a858f3e57e2cfcf0157e66df8327b91,Savings,Multinational Banks,Permanent,36-40,Other
8a858f3d5c1c9865015c1dd482f835ed,Savings,GT Bank,Permanent,26-35,Other
8a858e165b90faf9015b9689938b1ff6,Savings,Multinational Banks,Permanent,41-61,Other
8a858fa25cfa127c015d0958368043fb,Savings,Multinational Banks,Permanent,36-40,Other
8a858fb959b74eaa0159ba8cdd0f0142,Savings,Multinational Banks,,41-61,Other
8a858f13556665aa01556dbccd6e1a20,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858fed5a36fe62015a37705cbb3aaf,Savings,National Banks,Permanent,26-35,Other
8a858f1e5cc4bc81015cc548e1eb5206,Savings,Multinational Banks,Permanent,41-61,Other
8a858f335c8d9723015c936bc7116ea4,Savings,GT Bank,Permanent,36-40,Lagos
8a858f615623747d015626ce7f865d2e,Savings,GT Bank,Permanent,36-40,Other
8a858f005a04ae6e015a0635dd524947,Savings,Multinational Banks,,41-61,Lagos
8a858fd95c3b5bca015c43d710a059bb,Savings,GT Bank,,26-35,Other
8a858f2656e154de0156e1c737b11a5d,Other,GT Bank,Permanent,26-35,Lagos
8a85883353e2e4e40153ea9a790f4934,Other,GT Bank,Permanent,36-40,Lagos
8a858fa45bd95e9a015bdd6768893f4d,Savings,GT Bank,Permanent,41-61,Other
8a858e1d5b2510b2015b28ffe3882faa,Savings,GT Bank,,36-40,Lagos
8a858faf5679a838015688de3028143d,Other,National Banks,Other,26-35,Other
8a858ec65cc6352b015ccb395a392d32,Savings,GT Bank,Permanent,41-61,Other
8a858f1e5baffcc9015bb02b505f180d,Savings,GT Bank,Permanent,36-40,Other
8a858fa95c695f85015c6ad88de2572d,Savings,Multinational Banks,Permanent,26-35,Other
8a858e0059416900015946224e1779e9,Savings,Multinational Banks,Permanent,26-35,Other
8a8589b953d0be470153db2b81b56a23,Other,Multinational Banks,Permanent,41-61,Lagos
8a858e0156b782a10156b8e131824d39,Other,National Banks,Permanent,26-35,Other
8a858e875c63d395015c6e39cd9f2273,Savings,Multinational Banks,Permanent,36-40,Other
8a858e3d5c3b5122015c40325bfd5806,Savings,GT Bank,Permanent,26-35,Lagos
8a858e985885ff6d01588be6bd961528,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858f4e5ca72981015ca7a4fdc23103,Savings,GT Bank,Permanent,26-35,Lagos
8a858eaf570f3a0a01571e342bb40617,Other,Multinational Banks,Permanent,41-61,Other
8a858e105b434e9e015b437dbfab3920,Savings,Multinational Banks,Permanent,41-61,Other
8a858f4c5bc9eb48015bcd23dd3f68d3,Savings,GT Bank,Permanent,41-61,Lagos
8a858f0f5bfd79d2015c08136407548f,Savings,GT Bank,Permanent,26-35,Other
8a858f2756cec0a30156cfd1af1c0216,Other,GT Bank,Permanent,41-61,Other
8a858f4156939c3c0156947603fa4861,Savings,Multinational Banks,Other,36-40,Lagos
8a858f695c34f22e015c35699d3731ae,Savings,GT Bank,Permanent,36-40,Other
8a858ec55b441639015b479a5bac102b,Savings,Multinational Banks,Permanent,36-40,Other
8a858fe756939bbb015695c2144d6077,Other,Multinational Banks,Other,26-35,Other
8a858f5f5b39bb0c015b3cb38312659c,Savings,GT Bank,Permanent,36-40,Other
8a858faf55d95d930155f02fd7f92a5a,Other,Multinational Banks,Other,41-61,Lagos
8a858f0d594d711e0159634be1d94ec1,Savings,Multinational Banks,Permanent,36-40,Other
8a858f0456511c94015651febebc3c0d,Other,Multinational Banks,Permanent,41-61,Lagos
8a858f725b49c0c0015b55555c7c5bef,Savings,Multinational Banks,Permanent,36-40,Other
8a858e7855113fb70155136433e942c9,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858fb4563228d20156332f55df3106,Other,GT Bank,Other,36-40,Other
8a858e35589c0ac00158b03707026295,Savings,Multinational Banks,Permanent,36-40,Other
8a858ea45b35639b015b38bc0dd21bd8,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858f7d5af8271d015afa911cd028f4,Savings,Multinational Banks,Permanent,26-35,Other
8a858f4e5ba5e8d3015ba9d8b01b3062,Savings,Multinational Banks,,36-40,Lagos
8a858f9c5a4817be015a48cd8369332b,Savings,GT Bank,Permanent,26-35,Other
8a858f61587afbaf01587c8b719c1a6e,Savings,GT Bank,Permanent,26-35,Lagos
8a858f475be98d5f015beb6a225935b9,Savings,Multinational Banks,Permanent,26-35,Other
8a858f585bfd6341015c02982e0b7aff,Savings,Multinational Banks,Permanent,26-35,Other
8a85898a53bc15600153c1dd6f3f0aa4,Other,GT Bank,Other,36-40,Lagos
8a858e6f5a3744d4015a376ff0721081,Savings,Multinational Banks,,26-35,Other
8a858f465668e3d601567b8eb1df4da6,Other,Multinational Banks,Permanent,26-35,Other
8a858e365c16bcef015c17a1772f58bd,Savings,GT Bank,Permanent,41-61,Other
8a8589b953d0be470153d0e6e1490a90,Other,GT Bank,Other,41-61,Other
8a858f99560bbe4501561d163d570cba,Savings,Multinational Banks,Permanent,26-35,Other
8a8588235375c27f01538446e3214790,Other,Multinational Banks,Permanent,41-61,Lagos
8a858f2e5cd09481015cd4e1d27711f2,Savings,GT Bank,Permanent,26-35,Other
8a858fba5cd5feee015ce4cfd02f62d8,Savings,Multinational Banks,Permanent,41-61,Other
8a858e8457f7a42a0158009d68f33d82,Other,GT Bank,Other,41-61,Other
8a858f335c8d9723015c9cfffcce6261,Savings,Multinational Banks,Permanent,36-40,Other
8a85889953a91b8d0153ade2f64458e1,Other,Multinational Banks,Permanent,36-40,Other
8a858e745825a02201582a2ee45b6729,Other,GT Bank,Permanent,26-35,Other
8a858e0d59b7438d0159b7e0aa7533cd,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858fa5552add5d0155304f5f3f0bb3,Savings,Multinational Banks,Permanent,41-61,Other
8a858f3455a0d8070155ba00f4ee20a2,Other,National Banks,Permanent,26-35,Lagos
8a858ece58626302015868fab7d51a64,Savings,GT Bank,Other,41-61,Other
8a858fc25baeeeff015baf4220f02edb,Savings,Multinational Banks,Permanent,26-35,Other
8a858e245c214660015c34f57d492aad,Savings,Multinational Banks,Permanent,36-40,Other
8a858f7e5c69a6e3015c7abe2c1b37d3,Savings,GT Bank,,36-40,Other
8a858f585cf9d48b015d033bfc6e1de3,Savings,Multinational Banks,Permanent,36-40,Other
8a858e005c2154c2015c258d28687efa,Savings,Multinational Banks,,26-35,Lagos
8a858f61560bc0e501561316091908f7,Other,GT Bank,Other,26-35,Lagos
8a858f4156939c3c01569d77496b6f81,Other,Multinational Banks,Other,36-40,Other
8a858f2b5c11cabe015c11cce58e025a,Savings,Multinational Banks,Permanent,41-61,Other
8a858fe45cd62cbf015cd8d4b0473ee5,Savings,GT Bank,Permanent,26-35,Other
8a858fcb5b00cc54015b0253ced26a5f,Savings,GT Bank,Permanent,41-61,Lagos
8a858e1856aa901b0156ae8f6ada1a00,Savings,GT Bank,,41-61,Lagos
8a858e5856b7840c0156c298b5d35422,Other,GT Bank,Other,26-35,Lagos
8a858e4b5cb1e4d7015cc28ac0be5d73,Savings,GT Bank,,41-61,Other
8a858f1e5aec5791015aecbc59413486,Savings,GT Bank,Permanent,41-61,Lagos
8a858f0c5cc68025015cc78ad9fb348a,Savings,Multinational Banks,,26-35,Lagos
8a858f335c8d9723015c94812aa206d3,Savings,GT Bank,Permanent,26-35,Other
8a858f6155f96a03015609643bf3459e,Savings,Multinational Banks,Permanent,26-35,Other
8a858f8a558227f201558b6beb697cd8,Savings,National Banks,Permanent,26-35,Lagos
8a858f1554e294490154e3aa3ffe6569,Other,GT Bank,Permanent,26-35,Lagos
8a858f385b34d285015b355601945bb1,Savings,GT Bank,,36-40,Other
8a858f23573921ad015742fc59060011,Other,GT Bank,Other,36-40,Other
8a33a06e4a5075c2014a5295aa0c2224,Savings,GT Bank,Permanent,41-61,Lagos
8a858e875b910dfe015b9ad5d2a2413d,Savings,GT Bank,Permanent,36-40,Other
8a858fff5a36fe68015a3b8dcb8a3843,Savings,GT Bank,,26-35,Lagos
8a858e985a413242015a41421a640b17,Savings,National Banks,Permanent,36-40,Other
8a858f885aeb097f015aeb212d47162a,Savings,Multinational Banks,Permanent,26-35,Other
8a858e395ceefc8e015ceefcfdc3005f,Savings,Multinational Banks,Permanent,36-40,Other
8a858faf55d95d930155e4afbc7449ae,Other,Multinational Banks,Permanent,36-40,Other
8a858e645862542301586d65e8e03e2c,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858f055c831d5b015c838a80832e28,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858f5f55f9698c015602905f522aed,Other,GT Bank,Permanent,36-40,Other
8a858fd25c5a5bc7015c5a8126b60e47,Savings,GT Bank,Permanent,41-61,Other
8a858efa5b444739015b44d221873c11,Savings,GT Bank,Permanent,26-35,Other
8a858eb95591bf00015596ab2eb11f5e,Other,Multinational Banks,Permanent,26-35,Other
8a858e4456ced8470156dc8f1f4038d3,Other,Multinational Banks,Permanent,41-61,Lagos
8a858fea5b391cd7015b393b0fa72a93,Savings,National Banks,,36-40,Lagos
8a858e885c9c6f96015c9ce748345171,Savings,GT Bank,Permanent,26-35,Lagos
8a858e6c5c88d145015c9624de8056f3,Savings,Multinational Banks,Permanent,41-61,Other
8a858f0f5bfd79d2015c057f0bc11b19,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858f0656b7820c0156b7907a9204fc,Other,GT Bank,Permanent,36-40,Other
8a858fb15d41fc6b015d46e274915b02,Savings,Multinational Banks,,41-61,Lagos
8a858edb5ad79cc6015ad7c9b29415c8,Savings,GT Bank,Permanent,36-40,Lagos
8a858e0256b781d80156cba3c23c4467,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e0c5519be540155224efeb83f2f,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e555b85f9a2015b8606945a0a8b,Savings,Multinational Banks,Permanent,41-61,Other
8a858e8e5ca1f1a8015ca2188ba013ca,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858fd85b685607015b782ab1432e4a,Savings,National Banks,Permanent,41-61,Lagos
8a858fcf5b39c3ba015b39c7691603e1,Savings,GT Bank,,41-61,Lagos
8a858e495cef1ef1015cf34cd155057f,Savings,GT Bank,,36-40,Other
8a858f1955b1c4df0155bfb72f593c8d,Savings,Multinational Banks,Permanent,41-61,Lagos
8a8588fd53c244bc0153cb1b1c2c6cec,Other,GT Bank,Other,26-35,Lagos
8a858e4f5d31cd1f015d32059b15239c,Savings,GT Bank,Permanent,26-35,Lagos
8a858e59569397d50156ad56f88c51ee,Other,Multinational Banks,Permanent,36-40,Other
8a858f4156939c3c01569f034a8d6b06,Other,GT Bank,Other,26-35,Lagos
8a858fb75cf4b2bd015cf5d2df3e489b,Savings,GT Bank,,41-61,Other
8a858fc05bf7e886015bf849089f3f7c,Savings,GT Bank,,36-40,Other
8a858f295c8d307f015c9e1d77b1168a,Savings,GT Bank,Permanent,26-35,Lagos
8a858ff455a09f5a0155ad03801b3714,Other,Multinational Banks,Permanent,36-40,Lagos
8a858ec555f96a9a015600fbe3bd7f24,Other,Multinational Banks,Permanent,36-40,Lagos
8a858e945631db2f01563585f92111a4,Savings,Multinational Banks,Permanent,36-40,Other
8a858e5c56f98bad0156ff01cbd504af,Other,Multinational Banks,Other,41-61,Other
8a858eaf5b617c94015b61aa95c124b3,Savings,Multinational Banks,Permanent,26-35,Lagos
